LSOA code (2011),LSOA name (2011),Local Authority District code (2013),Local Authority District name (2013),Children and Young People Sub-domain Score,Adult Skills Sub-domain Score,Geographical Barriers Sub-domain Score,Wider Barriers Sub-domain Score,Indoors Sub-domain Score,Outdoors Sub-domain Score
E01004068,Southwark 026E,E09000028,Southwark,0.3,0.3,-1.0,4.6,0.1,1.5
E01004069,Southwark 031A,E09000028,Southwark,-1.5,0.1,-0.3,0.4,-0.1,1.5
E01004070,Southwark 031B,E09000028,Southwark,-1.1,0.1,-0.7,1.9,-0.1,1.3
E01004071,Southwark 030D,E09000028,Southwark,-0.6,0.2,-0.9,2.7,0.0,1.2
E01004072,Southwark 030E,E09000028,Southwark,-1.6,0.1,-0.8,0.8,0.2,1.3
E01004073,Southwark 031C,E09000028,Southwark,-1.2,0.1,-1.3,1.2,0.4,1.2
E01004074,Southwark 031D,E09000028,Southwark,-1.4,0.1,-1.2,1.1,0.3,1.6
E01004075,Southwark 031E,E09000028,Southwark,-2.0,0.1,-0.8,0.1,0.1,1.3
E01032583,Southwark 034D,E09000028,Southwark,-0.6,0.2,-1.5,4.2,0.7,1.9
E01032584,Southwark 034E,E09000028,Southwark,-0.1,0.2,-0.9,4.0,0.6,2.5
E01032637,Southwark 003F,E09000028,Southwark,0.0,0.0,-1.1,2.0,1.2,1.6
E01032638,Southwark 003G,E09000028,Southwark,-0.6,0.1,-0.9,0.5,0.5,1.3
E01032639,Southwark 014F,E09000028,Southwark,0.2,0.2,-1.9,4.9,0.3,2.3
E01032640,Southwark 003H,E09000028,Southwark,-0.1,0.0,-0.7,0.6,0.3,2.2
E01032646,Southwark 003I,E09000028,Southwark,-0.5,0.1,-0.5,2.4,0.7,1.7
E01032719,Southwark 014G,E09000028,Southwark,0.0,0.3,-0.8,5.3,-0.1,2.7
E01032720,Southwark 009F,E09000028,Southwark,0.4,0.2,-1.3,5.2,0.9,3.0
E01032722,Southwark 012F,E09000028,Southwark,0.3,0.3,-1.4,4.3,0.7,2.6
E01032803,Southwark 003J,E09000028,Southwark,-0.3,0.1,-0.8,2.6,1.3,1.6
E01032805,Southwark 022F,E09000028,Southwark,0.2,0.3,-1.6,5.0,0.1,1.7
E01032834,Southwark 003K,E09000028,Southwark,0.7,0.0,-0.9,0.6,1.0,1.7
E01004076,Sutton 011A,E09000029,Sutton,-0.3,0.3,0.7,1.2,0.1,-0.4
E01004077,Sutton 011B,E09000029,Sutton,-0.4,0.3,-0.1,0.9,-0.2,0.5
E01004078,Sutton 011C,E09000029,Sutton,-0.1,0.4,-0.2,1.7,0.2,0.0
E01004079,Sutton 011D,E09000029,Sutton,-1.1,0.3,0.2,-0.9,-0.5,0.4
E01004080,Sutton 011E,E09000029,Sutton,-0.9,0.3,0.1,0.2,-0.7,0.0
E01004081,Sutton 011F,E09000029,Sutton,-0.8,0.3,0.0,0.3,0.2,0.0
E01004082,Sutton 011G,E09000029,Sutton,-0.5,0.3,-0.8,0.0,-0.6,0.0
E01004083,Sutton 019A,E09000029,Sutton,1.0,0.4,-1.3,2.8,-0.3,0.0
E01004084,Sutton 024A,E09000029,Sutton,-1.7,0.2,0.6,-1.0,-1.0,0.1
E01004085,Sutton 024B,E09000029,Sutton,-1.2,0.2,0.7,-0.2,-1.1,-0.2
E01004086,Sutton 019B,E09000029,Sutton,-0.5,0.3,-0.4,1.5,-0.4,0.2
E01004087,Sutton 017A,E09000029,Sutton,-1.2,0.2,0.0,-0.5,-1.1,-0.1
E01004088,Sutton 019C,E09000029,Sutton,1.0,0.5,-1.3,3.2,-0.5,-0.2
E01004089,Sutton 019D,E09000029,Sutton,0.3,0.4,-0.6,3.3,-0.3,0.1
E01004090,Sutton 021A,E09000029,Sutton,0.6,0.3,0.5,2.9,0.4,0.1
E01004091,Sutton 022A,E09000029,Sutton,-1.6,0.2,1.3,-1.7,-1.0,-0.5
E01004092,Sutton 022B,E09000029,Sutton,-1.9,0.2,0.9,-0.2,-0.1,0.2
E01004093,Sutton 025A,E09000029,Sutton,-1.2,0.1,0.3,-0.3,-0.6,-0.4
E01004094,Sutton 025B,E09000029,Sutton,-1.3,0.2,0.2,0.7,-0.1,-0.1
E01004095,Sutton 025C,E09000029,Sutton,-1.8,0.2,0.5,-0.2,0.1,-0.2
E01004096,Sutton 021B,E09000029,Sutton,-0.5,0.2,0.4,1.6,1.4,-0.1
E01004097,Sutton 015A,E09000029,Sutton,-1.4,0.2,-0.1,0.1,-0.1,0.1
E01004098,Sutton 015B,E09000029,Sutton,-1.8,0.2,-0.8,0.7,0.1,0.1
E01004099,Sutton 015C,E09000029,Sutton,0.2,0.2,-0.8,1.1,0.6,0.1
E01004100,Sutton 015D,E09000029,Sutton,-0.9,0.2,-0.8,0.0,-0.3,0.2
E01004101,Sutton 013A,E09000029,Sutton,-1.1,0.3,-0.6,-0.2,-0.1,0.1
E01004102,Sutton 015E,E09000029,Sutton,-1.1,0.2,-0.7,0.7,-0.3,0.3
E01004103,Sutton 013B,E09000029,Sutton,-1.0,0.2,-0.8,0.9,0.6,0.1
E01004104,Sutton 020A,E09000029,Sutton,-1.5,0.2,-0.4,-0.6,-0.4,0.0
E01004105,Sutton 022C,E09000029,Sutton,-1.4,0.2,-0.5,-0.2,-0.5,-0.1
E01004106,Sutton 022D,E09000029,Sutton,-1.9,0.2,0.6,-2.0,-1.0,-0.5
E01004107,Sutton 020B,E09000029,Sutton,-0.1,0.3,-0.6,1.1,-0.1,-0.2
E01004108,Sutton 024C,E09000029,Sutton,-0.1,0.3,0.9,-0.4,0.3,0.0
E01004109,Sutton 024D,E09000029,Sutton,0.0,0.3,-0.5,0.8,-0.4,-0.7
E01004110,Sutton 016A,E09000029,Sutton,-1.0,0.2,-0.3,1.4,0.5,0.0
E01004111,Sutton 016B,E09000029,Sutton,-1.4,0.3,-0.5,0.9,-0.1,0.0
E01004112,Sutton 016C,E09000029,Sutton,-1.6,0.1,0.1,-0.5,-0.9,0.1
E01004114,Sutton 025D,E09000029,Sutton,-1.6,0.2,1.2,-1.2,-1.0,-0.3
E01004115,Sutton 009A,E09000029,Sutton,-0.7,0.3,-0.1,0.1,-0.5,-0.1
E01004116,Sutton 008A,E09000029,Sutton,-0.6,0.2,-0.1,-0.1,-0.6,0.1
E01004117,Sutton 006A,E09000029,Sutton,-0.8,0.3,0.3,-1.3,-0.5,-0.3
E01004118,Sutton 009B,E09000029,Sutton,-0.8,0.3,-1.0,1.1,-0.1,0.0
E01004119,Sutton 009C,E09000029,Sutton,-1.0,0.4,-0.5,0.0,-0.2,0.1
E01004120,Sutton 016D,E09000029,Sutton,-1.1,0.3,-0.1,-0.8,-0.8,0.2
E01004121,Sutton 006B,E09000029,Sutton,-0.6,0.2,-0.6,0.8,0.1,0.2
E01004122,Sutton 008B,E09000029,Sutton,-0.8,0.2,-0.4,-0.1,-0.3,0.0
E01004123,Sutton 002A,E09000029,Sutton,0.2,0.3,-0.6,2.8,1.0,0.5
E01004124,Sutton 002B,E09000029,Sutton,0.0,0.4,-0.2,2.3,0.3,-0.1
E01004125,Sutton 001A,E09000029,Sutton,0.8,0.4,-0.4,2.7,0.7,0.1
E01004126,Sutton 002C,E09000029,Sutton,0.9,0.4,-0.3,2.5,0.3,0.5
E01004127,Sutton 005A,E09000029,Sutton,-0.1,0.4,-0.3,1.6,-0.1,0.2
E01004128,Sutton 002D,E09000029,Sutton,0.5,0.4,-0.2,2.4,0.7,-0.1
E01004129,Sutton 002E,E09000029,Sutton,0.8,0.4,-0.4,3.0,0.6,0.5
E01004130,Sutton 003A,E09000029,Sutton,-0.9,0.3,0.0,0.7,-0.1,0.1
E01004131,Sutton 003B,E09000029,Sutton,-0.8,0.3,-0.5,0.9,-0.1,0.0
E01004132,Sutton 009D,E09000029,Sutton,-0.7,0.3,-0.3,-0.2,-0.4,0.1
E01004133,Sutton 009E,E09000029,Sutton,-1.4,0.4,-0.5,-0.6,-0.4,0.0
E01004134,Sutton 003C,E09000029,Sutton,-0.3,0.3,-0.6,1.0,0.3,0.4
E01004135,Sutton 003D,E09000029,Sutton,-0.4,0.3,-0.3,0.3,-0.6,-0.1
E01004136,Sutton 003E,E09000029,Sutton,-0.8,0.3,-0.5,-0.2,-0.4,0.1
E01004137,Sutton 012A,E09000029,Sutton,-0.6,0.2,-1.2,1.8,1.0,0.5
E01004138,Sutton 013C,E09000029,Sutton,-0.2,0.2,-0.9,1.3,0.7,0.1
E01004139,Sutton 013D,E09000029,Sutton,-0.7,0.2,-0.7,1.0,0.4,0.5
E01004140,Sutton 012B,E09000029,Sutton,0.3,0.4,-0.3,3.0,0.9,0.2
E01004141,Sutton 012C,E09000029,Sutton,0.2,0.3,-0.7,2.0,0.6,0.0
E01004142,Sutton 012D,E09000029,Sutton,0.0,0.3,-0.5,2.9,0.5,-0.3
E01004143,Sutton 014A,E09000029,Sutton,-0.4,0.3,-0.4,1.1,0.6,-0.2
E01004144,Sutton 007A,E09000029,Sutton,-1.0,0.2,0.1,0.1,0.0,0.3
E01004145,Sutton 007B,E09000029,Sutton,-0.6,0.3,0.3,0.6,0.0,0.6
E01004146,Sutton 007C,E09000029,Sutton,-1.3,0.3,-0.2,1.3,0.5,0.2
E01004147,Sutton 007D,E09000029,Sutton,-0.7,0.3,-0.2,0.5,-0.8,-0.2
E01004148,Sutton 014B,E09000029,Sutton,-0.3,0.3,0.0,2.0,0.1,-0.2
E01004149,Sutton 012E,E09000029,Sutton,-0.3,0.3,-0.4,1.3,0.4,0.4
E01004150,Sutton 021C,E09000029,Sutton,0.0,0.2,-0.1,2.3,0.7,0.1
E01004151,Sutton 021D,E09000029,Sutton,-0.5,0.2,0.4,1.6,0.6,0.0
E01004152,Sutton 018A,E09000029,Sutton,-0.4,0.2,-0.2,1.9,0.8,0.3
E01004153,Sutton 021E,E09000029,Sutton,-0.5,0.2,0.3,1.6,0.5,0.1
E01004154,Sutton 022E,E09000029,Sutton,-2.0,0.1,0.3,-0.5,-0.7,0.0
E01004155,Sutton 018B,E09000029,Sutton,-0.9,0.2,0.2,1.2,0.4,-0.3
E01004156,Sutton 018C,E09000029,Sutton,-0.7,0.2,-0.3,1.6,0.6,0.4
E01004157,Sutton 016E,E09000029,Sutton,-1.5,0.2,0.1,-0.9,-0.9,0.3
E01004158,Sutton 018D,E09000029,Sutton,-1.1,0.2,-0.1,1.2,0.4,0.0
E01004159,Sutton 014C,E09000029,Sutton,-0.2,0.3,0.0,0.6,0.2,-0.1
E01004160,Sutton 014D,E09000029,Sutton,-0.9,0.2,-0.4,0.9,0.6,0.2
E01004161,Sutton 014E,E09000029,Sutton,-0.5,0.3,0.3,0.1,-0.5,0.0
E01004162,Sutton 018E,E09000029,Sutton,-0.6,0.2,-0.8,1.7,0.6,0.3
E01004163,Sutton 005B,E09000029,Sutton,-0.2,0.4,-0.1,0.4,0.1,0.0
E01004164,Sutton 004A,E09000029,Sutton,0.2,0.3,-0.1,0.6,0.8,-0.1
E01004165,Sutton 005C,E09000029,Sutton,-0.1,0.3,-1.4,1.3,0.4,0.1
E01004166,Sutton 004B,E09000029,Sutton,-0.4,0.2,-0.5,0.7,0.1,0.0
E01004167,Sutton 005D,E09000029,Sutton,0.1,0.4,-1.0,2.0,-0.1,0.0
E01004168,Sutton 013E,E09000029,Sutton,-0.3,0.4,-0.7,0.3,-0.1,-0.2
E01004169,Sutton 004C,E09000029,Sutton,0.1,0.3,0.7,1.6,0.4,-0.2
E01004170,Sutton 017B,E09000029,Sutton,-1.0,0.2,-1.2,1.4,0.8,0.3
E01004171,Sutton 010A,E09000029,Sutton,-0.8,0.2,-0.5,0.3,-0.9,0.4
E01004172,Sutton 010B,E09000029,Sutton,-0.3,0.3,-0.9,1.9,0.7,0.1
E01004173,Sutton 010C,E09000029,Sutton,-0.7,0.3,-0.7,0.8,-0.3,-0.1
E01004174,Sutton 017C,E09000029,Sutton,-0.5,0.2,-0.8,1.7,0.6,0.3
E01004175,Sutton 010D,E09000029,Sutton,-0.5,0.3,0.1,0.9,-0.1,-0.1
E01004176,Sutton 010E,E09000029,Sutton,-0.6,0.3,-0.6,1.2,0.4,0.5
E01004177,Sutton 020C,E09000029,Sutton,-0.6,0.3,-0.6,2.2,0.8,0.3
E01004178,Sutton 017D,E09000029,Sutton,-0.6,0.3,-0.9,1.9,1.2,0.0
E01004179,Sutton 017E,E09000029,Sutton,-1.0,0.2,-0.1,0.6,0.4,-0.1
E01004180,Sutton 020D,E09000029,Sutton,-1.7,0.2,0.2,-1.2,-1.0,-0.2
E01004181,Sutton 020E,E09000029,Sutton,-0.7,0.3,0.2,1.3,0.9,-0.3
E01004182,Sutton 019E,E09000029,Sutton,-0.2,0.3,-0.7,2.0,0.6,-0.1
E01004183,Sutton 001B,E09000029,Sutton,0.6,0.4,-1.0,2.6,0.4,0.1
E01004184,Sutton 001C,E09000029,Sutton,0.8,0.4,-0.2,2.6,0.3,-0.1
E01004185,Sutton 001D,E09000029,Sutton,1.2,0.4,-0.1,2.9,0.0,0.5
E01004186,Sutton 004D,E09000029,Sutton,-0.2,0.3,-0.8,1.7,1.1,-0.2
E01004187,Sutton 005E,E09000029,Sutton,0.2,0.4,0.2,1.8,0.4,-0.2
E01004188,Sutton 004E,E09000029,Sutton,0.5,0.3,-1.7,2.0,0.9,0.1
E01004189,Sutton 001E,E09000029,Sutton,0.4,0.4,-0.6,2.2,0.5,0.2
E01004190,Sutton 008C,E09000029,Sutton,-1.2,0.3,-0.2,-0.4,-0.5,0.0
E01004191,Sutton 008D,E09000029,Sutton,-0.9,0.3,-0.8,1.1,-0.1,0.0
E01004192,Sutton 006C,E09000029,Sutton,0.1,0.2,-0.3,0.9,-0.2,-0.2
E01004193,Sutton 006D,E09000029,Sutton,-0.1,0.3,0.2,1.2,-0.4,-0.4
E01004194,Sutton 008E,E09000029,Sutton,-0.5,0.3,-0.4,0.7,-0.1,-0.2
E01004195,Sutton 006E,E09000029,Sutton,-0.6,0.3,-1.0,1.4,0.5,0.2
E01004196,Sutton 008F,E09000029,Sutton,-1.1,0.3,-0.2,0.2,-0.7,-0.1
E01032623,Sutton 025E,E09000029,Sutton,-2.2,0.1,0.7,-1.1,-1.2,-0.3
E01004197,Tower Hamlets 002A,E09000030,Tower Hamlets,0.1,0.3,-1.9,4.8,0.6,2.2
E01004198,Tower Hamlets 002B,E09000030,Tower Hamlets,0.2,0.4,-1.6,5.2,-0.2,2.3
E01004199,Tower Hamlets 002C,E09000030,Tower Hamlets,0.0,0.5,-1.1,5.6,-0.5,2.6
E01004200,Tower Hamlets 005A,E09000030,Tower Hamlets,-0.9,0.2,-1.7,4.5,1.2,2.1
E01004201,Tower Hamlets 002D,E09000030,Tower Hamlets,0.1,0.3,-0.9,4.8,0.4,1.8
E01004202,Tower Hamlets 005B,E09000030,Tower Hamlets,-0.2,0.2,-1.7,4.4,-0.2,2.3
E01004203,Tower Hamlets 005C,E09000030,Tower Hamlets,0.0,0.2,-1.8,4.7,0.2,2.3
E01004204,Tower Hamlets 005D,E09000030,Tower Hamlets,-0.6,0.4,-1.5,5.0,-0.5,2.2
E01004205,Tower Hamlets 013A,E09000030,Tower Hamlets,-0.4,0.4,-1.7,5.7,-0.1,1.8
E01004206,Tower Hamlets 013B,E09000030,Tower Hamlets,0.2,0.4,-1.2,5.7,-0.1,2.1
E01004207,Tower Hamlets 011A,E09000030,Tower Hamlets,0.0,0.4,-1.2,5.4,0.5,2.2
E01004208,Tower Hamlets 013C,E09000030,Tower Hamlets,0.0,0.2,-1.3,4.5,1.6,2.8
E01004209,Tower Hamlets 011B,E09000030,Tower Hamlets,0.2,0.4,-1.3,5.7,-0.1,2.2
E01004211,Tower Hamlets 013D,E09000030,Tower Hamlets,-0.9,0.2,-1.8,4.6,1.3,2.3
E01004212,Tower Hamlets 011D,E09000030,Tower Hamlets,0.3,0.3,-1.0,5.5,0.3,2.2
E01004214,Tower Hamlets 030A,E09000030,Tower Hamlets,0.0,0.5,-1.1,5.2,-1.0,0.8
E01004215,Tower Hamlets 028A,E09000030,Tower Hamlets,-0.2,0.2,-1.3,5.3,0.3,0.0
E01004216,Tower Hamlets 030B,E09000030,Tower Hamlets,-0.2,0.2,-0.5,3.3,-0.6,0.6
E01004217,Tower Hamlets 030C,E09000030,Tower Hamlets,-0.1,0.3,-1.2,4.2,0.0,0.7
E01004218,Tower Hamlets 030D,E09000030,Tower Hamlets,-0.3,0.2,-0.8,3.1,-0.7,0.6
E01004219,Tower Hamlets 028B,E09000030,Tower Hamlets,-0.2,0.3,-1.1,5.7,0.6,2.3
E01004221,Tower Hamlets 028D,E09000030,Tower Hamlets,-0.2,0.2,-1.2,3.5,-0.4,1.6
E01004222,Tower Hamlets 001A,E09000030,Tower Hamlets,-0.1,0.4,-1.5,5.0,-0.1,1.2
E01004223,Tower Hamlets 001B,E09000030,Tower Hamlets,0.3,0.4,-0.9,4.2,0.0,2.1
E01004224,Tower Hamlets 001C,E09000030,Tower Hamlets,0.4,0.3,-0.6,4.2,0.3,1.5
E01004225,Tower Hamlets 004A,E09000030,Tower Hamlets,0.3,0.1,-0.3,3.1,1.3,2.1
E01004226,Tower Hamlets 001D,E09000030,Tower Hamlets,0.2,0.4,-1.1,4.9,0.0,1.3
E01004228,Tower Hamlets 003A,E09000030,Tower Hamlets,-0.3,0.2,-1.1,2.9,-0.1,1.6
E01004229,Tower Hamlets 004C,E09000030,Tower Hamlets,0.0,0.3,-1.6,4.5,0.3,2.1
E01004230,Tower Hamlets 003B,E09000030,Tower Hamlets,0.4,0.3,-1.4,4.4,0.6,1.6
E01004231,Tower Hamlets 004D,E09000030,Tower Hamlets,0.1,0.4,-0.7,5.2,-0.3,2.3
E01004232,Tower Hamlets 003C,E09000030,Tower Hamlets,-1.0,0.2,-0.8,2.9,0.3,2.7
E01004233,Tower Hamlets 003D,E09000030,Tower Hamlets,0.1,0.4,-0.6,4.5,0.0,1.2
E01004234,Tower Hamlets 003E,E09000030,Tower Hamlets,-0.2,0.2,-1.5,2.8,1.0,2.2
E01004235,Tower Hamlets 008A,E09000030,Tower Hamlets,-0.1,0.4,-1.5,5.6,-0.2,2.0
E01004236,Tower Hamlets 008B,E09000030,Tower Hamlets,-0.1,0.5,-1.6,5.4,-0.8,1.4
E01004237,Tower Hamlets 008C,E09000030,Tower Hamlets,-0.3,0.3,-1.7,4.7,0.5,2.3
E01004238,Tower Hamlets 008D,E09000030,Tower Hamlets,-0.7,0.3,-0.9,5.9,0.5,1.5
E01004239,Tower Hamlets 008E,E09000030,Tower Hamlets,0.1,0.5,-1.1,5.1,-1.1,1.8
E01004240,Tower Hamlets 012A,E09000030,Tower Hamlets,-0.7,0.5,-0.7,5.5,-0.3,1.5
E01004241,Tower Hamlets 012B,E09000030,Tower Hamlets,-0.3,0.5,-0.5,5.2,-0.1,2.0
E01004242,Tower Hamlets 012C,E09000030,Tower Hamlets,-0.1,0.4,-0.5,5.9,0.0,1.6
E01004243,Tower Hamlets 020A,E09000030,Tower Hamlets,0.6,0.5,-1.8,5.4,0.2,1.6
E01004244,Tower Hamlets 020B,E09000030,Tower Hamlets,0.0,0.5,-1.9,5.1,-0.2,1.7
E01004245,Tower Hamlets 018A,E09000030,Tower Hamlets,-0.1,0.5,-0.9,5.5,-0.3,2.0
E01004246,Tower Hamlets 018B,E09000030,Tower Hamlets,0.0,0.3,-0.8,5.1,0.6,1.3
E01004247,Tower Hamlets 020C,E09000030,Tower Hamlets,0.3,0.5,-0.7,5.4,0.4,2.1
E01004248,Tower Hamlets 018C,E09000030,Tower Hamlets,0.4,0.6,-0.8,5.3,0.1,1.5
E01004249,Tower Hamlets 018D,E09000030,Tower Hamlets,0.1,0.5,0.3,5.2,-0.4,1.4
E01004250,Tower Hamlets 020D,E09000030,Tower Hamlets,0.3,0.5,-1.1,5.3,0.2,1.1
E01004251,Tower Hamlets 023A,E09000030,Tower Hamlets,0.1,0.4,-1.6,5.6,-0.3,1.8
E01004252,Tower Hamlets 024A,E09000030,Tower Hamlets,-0.1,0.3,-0.8,5.2,-0.7,1.7
E01004253,Tower Hamlets 024B,E09000030,Tower Hamlets,0.2,0.4,-1.0,5.4,-0.5,1.4
E01004254,Tower Hamlets 023B,E09000030,Tower Hamlets,-0.5,0.1,-0.8,3.0,0.6,2.1
E01004255,Tower Hamlets 023C,E09000030,Tower Hamlets,-0.1,0.4,-1.1,5.2,0.2,2.4
E01004256,Tower Hamlets 024C,E09000030,Tower Hamlets,0.2,0.5,-1.3,5.6,-0.4,1.9
E01004257,Tower Hamlets 024D,E09000030,Tower Hamlets,0.1,0.5,-1.2,5.3,-0.3,2.3
E01004258,Tower Hamlets 023D,E09000030,Tower Hamlets,0.3,0.2,0.6,2.9,0.5,1.3
E01004259,Tower Hamlets 007A,E09000030,Tower Hamlets,0.0,0.2,-1.7,3.9,1.1,1.8
E01004260,Tower Hamlets 007B,E09000030,Tower Hamlets,0.2,0.4,-1.1,5.3,0.6,1.6
E01004261,Tower Hamlets 010A,E09000030,Tower Hamlets,-0.2,0.4,-0.7,5.4,0.7,1.5
E01004262,Tower Hamlets 010B,E09000030,Tower Hamlets,0.1,0.4,-1.0,5.1,0.1,2.0
E01004263,Tower Hamlets 007C,E09000030,Tower Hamlets,0.0,0.5,-1.5,5.0,0.5,1.4
E01004264,Tower Hamlets 010C,E09000030,Tower Hamlets,-0.7,0.5,-1.6,5.5,-0.2,2.0
E01004266,Tower Hamlets 007D,E09000030,Tower Hamlets,-0.6,0.3,-1.4,4.4,-0.1,1.7
E01004267,Tower Hamlets 012D,E09000030,Tower Hamlets,0.2,0.2,-0.7,4.8,0.3,2.3
E01004268,Tower Hamlets 012E,E09000030,Tower Hamlets,-0.2,0.4,-1.9,5.8,-0.3,1.8
E01004269,Tower Hamlets 014A,E09000030,Tower Hamlets,-0.6,0.3,-1.1,5.4,-0.2,2.5
E01004270,Tower Hamlets 014B,E09000030,Tower Hamlets,0.1,0.2,-1.0,5.0,0.0,2.3
E01004271,Tower Hamlets 014C,E09000030,Tower Hamlets,-0.1,0.5,-1.1,5.1,0.1,1.8
E01004272,Tower Hamlets 014D,E09000030,Tower Hamlets,0.0,0.5,-1.2,5.7,-0.7,1.4
E01004273,Tower Hamlets 014E,E09000030,Tower Hamlets,0.0,0.5,-1.2,5.9,-0.4,1.8
E01004274,Tower Hamlets 031A,E09000030,Tower Hamlets,-0.2,0.3,-2.1,4.9,-0.2,0.8
E01004275,Tower Hamlets 031B,E09000030,Tower Hamlets,0.3,0.2,-1.0,3.6,0.0,0.8
E01004276,Tower Hamlets 031C,E09000030,Tower Hamlets,-0.4,0.1,-0.7,2.4,0.8,0.8
E01004277,Tower Hamlets 033A,E09000030,Tower Hamlets,-1.2,0.1,-0.1,2.8,0.5,-0.7
E01004280,Tower Hamlets 032A,E09000030,Tower Hamlets,0.6,0.3,-1.0,4.5,0.6,1.2
E01004281,Tower Hamlets 031D,E09000030,Tower Hamlets,-0.1,0.1,-1.0,3.2,1.1,0.8
E01004283,Tower Hamlets 016A,E09000030,Tower Hamlets,-0.4,0.4,-1.0,5.5,0.3,1.6
E01004284,Tower Hamlets 019A,E09000030,Tower Hamlets,-0.1,0.3,-1.8,5.6,-0.3,1.5
E01004285,Tower Hamlets 019B,E09000030,Tower Hamlets,-0.4,0.5,-1.7,5.7,0.0,1.2
E01004286,Tower Hamlets 019C,E09000030,Tower Hamlets,-0.1,0.4,-1.3,5.0,0.0,1.9
E01004287,Tower Hamlets 016B,E09000030,Tower Hamlets,0.2,0.4,-1.1,5.3,0.1,1.9
E01004288,Tower Hamlets 019D,E09000030,Tower Hamlets,-0.2,0.5,-1.5,5.5,0.2,2.0
E01004289,Tower Hamlets 016C,E09000030,Tower Hamlets,-0.7,0.4,-1.5,5.1,0.3,2.0
E01004290,Tower Hamlets 016D,E09000030,Tower Hamlets,-0.1,0.2,-1.4,5.1,0.2,2.4
E01004291,Tower Hamlets 027A,E09000030,Tower Hamlets,-0.5,0.1,-1.4,3.1,0.8,1.3
E01004292,Tower Hamlets 026A,E09000030,Tower Hamlets,-0.5,0.1,-0.5,2.4,-0.2,1.3
E01004293,Tower Hamlets 027B,E09000030,Tower Hamlets,-0.5,0.1,-1.1,2.7,0.0,2.1
E01004294,Tower Hamlets 026B,E09000030,Tower Hamlets,-0.3,0.2,-0.2,3.8,0.5,1.6
E01004295,Tower Hamlets 026C,E09000030,Tower Hamlets,-0.3,0.5,-0.4,5.4,-0.4,2.3
E01004296,Tower Hamlets 026D,E09000030,Tower Hamlets,-0.1,0.3,-1.7,5.4,0.0,1.5
E01004297,Tower Hamlets 027C,E09000030,Tower Hamlets,-0.6,0.1,-2.0,2.6,0.7,1.4
E01004298,Tower Hamlets 022A,E09000030,Tower Hamlets,-0.5,0.4,-2.0,5.5,0.3,2.1
E01004300,Tower Hamlets 022B,E09000030,Tower Hamlets,-0.4,0.4,-0.8,5.6,-0.1,2.0
E01004301,Tower Hamlets 025B,E09000030,Tower Hamlets,-0.2,0.4,-0.9,5.6,-0.2,2.5
E01004302,Tower Hamlets 025C,E09000030,Tower Hamlets,0.1,0.4,-1.6,6.4,0.5,2.3
E01004303,Tower Hamlets 025D,E09000030,Tower Hamlets,-0.2,0.3,-0.7,4.2,-0.3,2.2
E01004304,Tower Hamlets 022C,E09000030,Tower Hamlets,0.1,0.4,-2.0,5.8,0.5,2.4
E01004305,Tower Hamlets 022D,E09000030,Tower Hamlets,-0.2,0.4,-1.5,5.8,-0.1,2.1
E01004306,Tower Hamlets 015A,E09000030,Tower Hamlets,-0.2,0.2,-1.7,5.0,0.5,2.9
E01004307,Tower Hamlets 015B,E09000030,Tower Hamlets,0.2,0.1,-0.8,4.3,1.1,2.1
E01004308,Tower Hamlets 015C,E09000030,Tower Hamlets,0.1,0.3,-0.9,5.1,-0.7,2.4
E01004309,Tower Hamlets 015D,E09000030,Tower Hamlets,0.0,0.4,-1.3,5.9,0.1,2.7
E01004310,Tower Hamlets 015E,E09000030,Tower Hamlets,-0.3,0.3,-1.5,5.5,1.0,2.8
E01004311,Tower Hamlets 006A,E09000030,Tower Hamlets,-0.1,0.3,-1.7,5.0,0.0,2.8
E01004312,Tower Hamlets 009A,E09000030,Tower Hamlets,-0.1,0.4,-2.0,5.4,0.2,2.3
E01004313,Tower Hamlets 009B,E09000030,Tower Hamlets,0.1,0.3,-2.3,5.5,0.5,2.1
E01004314,Tower Hamlets 006B,E09000030,Tower Hamlets,-0.2,0.2,-1.7,2.8,0.8,2.1
E01004315,Tower Hamlets 006C,E09000030,Tower Hamlets,-0.2,0.3,-1.7,4.6,0.0,2.6
E01004316,Tower Hamlets 009C,E09000030,Tower Hamlets,0.3,0.3,-1.4,5.5,0.8,2.8
E01004317,Tower Hamlets 009D,E09000030,Tower Hamlets,-0.6,0.2,-1.7,4.5,0.4,2.7
E01004318,Tower Hamlets 006D,E09000030,Tower Hamlets,0.0,0.4,-2.4,5.1,0.4,2.3
E01004319,Tower Hamlets 021A,E09000030,Tower Hamlets,-0.5,0.4,-1.5,5.9,-0.6,2.6
E01004321,Tower Hamlets 021C,E09000030,Tower Hamlets,-0.2,0.3,-2.0,5.7,0.4,2.3
E01004322,Tower Hamlets 017A,E09000030,Tower Hamlets,-0.1,0.3,-1.4,5.6,0.6,2.9
E01004323,Tower Hamlets 017B,E09000030,Tower Hamlets,-0.4,0.3,-2.0,5.0,-0.6,1.5
E01004324,Tower Hamlets 017C,E09000030,Tower Hamlets,-0.2,0.4,-1.2,5.8,-0.1,2.4
E01004325,Tower Hamlets 021D,E09000030,Tower Hamlets,0.0,0.2,-1.8,4.9,1.7,2.9
E01004326,Tower Hamlets 017D,E09000030,Tower Hamlets,-0.3,0.3,-2.4,4.4,0.5,2.3
